,id,label,text
508,621076468668477441,2,proper good laugh today watching ted 2 chris au every bit good 1 st film opinion well satisfied
509,621079502505013248,2,blast recording episode tonight tomorrow guess one us enjoyed ted 2
510,621083339798249472,2,iv watching films day i'm watch ted 2 tomorrow mates x
511,621212335328198656,2,broke bill work got see ted 2 cool people pretty good tuesday
512,621309403661266944,2,last night lovely dinner see ted 2 alex made nice change sat front telly
513,621342346471411712,2,46 rotten tomorrow's critics wrong ted 2 laughed hard theaters
514,621362105892118529,2,excited see ted 2 friday chummy
515,621430307888173056,0,bloke sat behind cinema loudly exclaimed ant man stupidest idea ever laughed ted 2 trailer idiot
516,621433383395135488,2,stuffed yummy spag bol founded night watching ted 2 back gym tomorrow
517,621475162257534976,2,literally going see ted 2 tomorrow parents 30 th anniversary we're going ahh gonna good
518,621501007856578560,2,want thank much best friend treating pizza hut dinner see ted 2 30 th birthday
519,621509047825530880,2,went yard house dinner amp happy hour drinks saw ted 2 movie july 3 rd family fun
520,621547755064946692,2,saw ted 2 tuesday man funny
521,621607241947459584,2,yeah thought ted 2 hilarious lol need make 3 rd one
522,621639495029395456,2,ted 2 also great movie recommend goodnight guys tourneys tomorrow free entry payout one lookout
523,621758429300977664,2,time watch ted 2 scoot london town tomorrow party
524,621771848150335488,2,i'm going watch ted 2 saturday
525,621773228256690176,2,seen jw decent spy decent thought ted 2 hilarious liked first one love 2 nd
526,621946986774728705,2,feel like someone meet san tan tomorrow night get work 9 30 see ted 2
527,621957602877030400,2,ted 2 hilarious time bed praying tomorrow another good day
528,621974257472536576,0,know definitely wanna see ted 2 tomorrow cuz u stupid
529,622053281192353792,1,almost saw going see ted 2 i'd seen everything else going monday night combine ant man
530,622169226980274176,2,hi going see ted 2 odeon cinemas glasgow wednesday :) http://t.co/le7auvfldx
531,622198535392468993,2,anyone want go see ted 2 tomorrow
532,622222260787613696,1,i'm going movies tomorrow wanted go see ted 2 little sister's coming i'm going see inside instead
533,622258433668984833,2,inside may favorite spy ted 2 want see terminator inside fantastic
534,622303721922424832,2,saw ted 2 night big man right street give ted watch havent 2 nd make sense
535,622318489911496705,1,family gonna see frozen sing along tomorrow night i'm hoping see ted 2 gallows
536,622513929168797698,2,watched ted 2 thought much funnier 1 st one
537,622602553423958016,2,im watching ted 2 3 rd time
538,622610235140616192,2,mark wahlberg back ultimate best buddy john bennett ted 2 opens july 22 http://t.co/xryjkzauzx
539,622623528647544832,2,ted 2 great way end 25 th cool see toxie film
540,622634116052291584,1,he's personal legend nutsack funniest part ted 2 1 st better
541,622655674732797952,2,"lazy saturday called ted 2, naps 2 hour intense room cleaning session one"
542,622752615839977472,2,idk we're going watch ted 2 tuesday invited winefestival keszthely end month
543,622855065473294336,2,still want go cinema august want go see ted 2 still showing
544,622888428263370757,2,get see bootiful face open tuesday wednesday thursday :) take see ted 2
545,622957659914903552,2,ted 2 pretty funny however singing neil diamond uncontrollably kitchen 10 30 sunday night oh well
546,622987108534362113,2,perfect sunday finishing ted 2 cuddles
547,623014972633817089,2,brilliant sunday awesome result mighty centurions followed ted 2 wi family pure quality every sunday shud good
548,623264478528962564,2,ted 2 bed work tomorrow im going lie finish requests tomorrow
549,623274250510704640,2,finished watching ted really good can't wait ted 2 tomorrow night x
550,623340183296081920,1,yes sir 8 th overall season i've really effed one week thanks ted 2
551,623361176089419776,1,starts friday disaster action film san andreas dwayne johnson followed ted 2 mark wahlberg http://t.co/i9m75fbucr
552,623378299838816257,2,wanna see ted 2 3 rd time shit god damn funny
553,623418435398189056,2,going see ted 2 tomorrow lads
554,623553989309763584,0,know friends masotti kid awful taste movies ted 2 may worst movie ever made masotti gave 6.5
555,623614966889848832,2,ted 2 lulz better 1 st tho
556,623625589845430272,2,gonna watch ted 2 2 nd time tonight lol
557,623725162186309632,2,raleigh tomorrow night ted 2 tonight
558,623749077939974144,2,today's 1 pm show jurassic world tomorrow's 8.10 pm ted 2 last chances watch us tix http://t.co/nc4i1scvib
559,623938988903153664,2,time give ted 2 watch hopefully need seen 1 st one get
560,624189238364352513,2,back work back watching ted 2 10 th time cause like laughing
561,624308884274974720,2,going go see ted 2 saturday that's much better going see inside :p
562,624490006501986304,1,want watch ted 2 dr appointment tomorrow skeepung
563,624522478858047488,1,ted 2 r july 25 7 p ted 2 r 7 p minor parent guardian tickets http://t.co/njsfpfpzm3
564,624736003698221057,1,saw ted 2 seen much penis masturbation semen since time sat near paul reubens matinee
565,624920648901459973,2,ted 2 playing tonight sunday night show time approximately 10 30 gates opening 9 15 come try hot dogs
566,625071677425209344,2,wow ted 2 funnier thought looking forward tomorrow reaping jacket http://t.co/ejtzn0frex
567,625408569639354368,2,ted 2 good film 1 st film slightly funnier
568,625439476614045696,2,finished watching ted 2 going great sunday
569,625795774626934784,2,know i'm going see ted 2 tonight mad max tomorrow movies right next
570,625886426748489728,2,sequels rarely good 1 st ted 2 great better original well done
571,625888552216195073,2,i'm watching ted 2 3 rd time row i'm cryiiiing funny
572,626000213543682049,0,ted 2 shit ant-man dec time southpaw
573,626171902130810880,0,ted 2 disappointment considering much loved 1 st gollum part hilarious though
574,626498664966426624,1,yet see ted 2 tomorrow instead southpaw looks good want see point
575,626585226240786432,2,anyone wanna go see new mission impossible ted 2 drive friday
576,627207597167374336,2,tell ted 2 showing fork amp screen downtown disney sat 8 august please
577,627359831003897856,2,already see ted 2 comes cinema 13 th
578,627476317508923393,2,watch ted 2 5 th time
579,627727098556198914,1,get great gatsby tomorrow im debating whether pull scene ted 2 whoever working b amp n's
580,627939303134400512,2,amanda seyfried smoking bong ted 2 may actually one hottest things i've seen
581,628307454053498882,1,tomorrow consists going bank collecting eeg results going cinema watch ted 2
582,628983697858015232,2,debate tomorrow last time excited anything much year waited ted 2 bet debate make lot less sense
583,629163982562193408,1,going see ted 2 7 th
584,629366088690724865,2,ted 2 tonight ted baker tomorrow ted talks playlists teddy sherringham 99 things ted
585,629402327028346882,2,sat talented talk ted 2 check say https://t.co/tmlaikvf7m
586,629501748676145153,1,go see ted 2 tonight tomorrow night
587,629631506588266496,2,im going 18 november asked id get ted 2 last night 15
588,630234888243818497,2,ted 2 two really cleaned nicely would almost say better 1 st
589,630780986368856066,2,adam ted 2 last friday leicester square anuvahood 2 coming want see
590,631003194458378240,0,miss bitch ass go see ted 2 tomorrow 12 30 bitch
591,631697180374335488,2,oh saw 2 nd screening 2 sunday's ago friends got pissed let see ted 2
592,633859924376731648,2,complete showcase preview event movie ted 2 18 th held tokyo theater hero kumatomo ted kumamoto prefecture
593,634467183339421696,2,someone convinced see ted 2 saturday night anyone seen live incredibly high standard set 1 st one
594,636698955582210048,2,tomorrow gonna get sheets go shopping get bits washing get munch see girl watch ted 2 perfect day
595,637018183736643584,2,i'll watch ted 2 tomorrow cinema feel anxiety waited long hahahahahaha
596,637501133607473152,2,ted 2 funny hoe funny 1 st one
597,638135698856505344,1,there's 2 nd run movie theater around corner showing ted 2 pixels worst part cinema grill
598,639278863088914432,2,wanna lol ted 2 sneak preview saturday http://t.co/dzwarbyls0
599,639786655222747136,2,missed wednesday come watch ted 2 tonight 8 pm mgb 102 free
600,637854890723708929,2,lazy sunday done nothing watch teen wolf day
601,637930164312240128,2,good morning everyone :) love teen wolf cast damn much tomorrow isnt moonday
602,637934467231928320,0,fact wait till january teen wolf hurts heart
603,637985125767217152,2,im going finish 2 nd season teen wolf
604,637991320301211648,0,monday teen wolf oh okay
605,637995876431097856,0,crying teen wolf final sad teen wolf tomorrow
606,638011969300107264,1,hello monday we'll meet soon bring teen wolf episode i'm back hating monday lt ;/ 3
607,638012791039766528,2,im going marathon episodes 5 th season teen wolf havent seen yet bc deserve dammit
608,638014629021622273,2,wait till january next season teen wolf
609,638022874222096384,1,hey fellow teen wolf fans guess i'll filing video tomorrow emotions thoughts season 5 finale
610,638043667207454720,0,teen wolf season 5 premiered tomorrow oh yeah
611,638074758538510336,0,remember tomorrow monday teen wolf
612,638088428010115072,0,sad moment realize tomorrow monday there's new episode teen wolf moonday bummer
613,638090700572200960,1,rose convinced continue watching teen wolf even know spoilers imma continue watching tomorrow
614,638145197919064064,0,good day remember teen wolf tomorrow
615,638173354420125697,2,ill watching january right along teen wolf
616,638175797379907584,2,definitely make teen wolf hart dixie friday night light characters
617,638176281620713472,1,mtv loves keep reminding teen wolf tomorrow
618,638179474178224128,1,honesty live teen wolf i'm really sad new season start till january
619,638180026882482177,1,i'm sad tomorrow first night teen wolf
620,638188012539523072,1,realize teen wolf tomorrow http://t.co/dv1b4rxxty
621,638209031715184640,2,teen wolf thing made monday's greattt
622,638216705651535872,1,hoes wanna hang watch teen wolf home boy john chilling 2 nd 3 rd 4 th floor library around 10
623,638224056991502337,1,watch episode missed teen wolf tomorrow night i'll also watch fear walking dead since watch
624,638231947442057220,0,oh look monday oh look teen wolf
625,638298072733216769,0,really sucks teen wolf making videos january well guess i'll wait :/
626,638300559095664641,1,meant start assignment due tomorrow 9 twitter teen wolf
627,638325841840197632,0,realise longer teen wolf monday clue life
628,638329289591660544,2,new update photos teen wolf's holland roden attending mtv vma's august 30 http://t.co/5gpzmnmllz
629,638335082609160192,0,mondays teen wolf look foward monday nights
630,638350720329232384,2,want january want teen wolf
631,638351607847981057,0,monday teen wolf wtf supposed
632,638356738161397760,2,started watching teen wolf one day may wear bright colours
633,638374948512362496,0,fact monday n theres teen wolf makes sad
634,638396188971147264,1,well longer teen wolf monday awkwards back
635,638409590007181313,0,fact monday teen wolf makes sad
636,638433115627589632,2,november teen wolf cast met http://t.co/pekvilzqgc
637,638450689027514368,2,monday without teen wolf monday less stress anxiety
638,638482370627178496,0,crying bc monday there's teen wolf
639,638503739708444672,0,monday's ain't without teen wolf
640,638514006844698624,2,teen wolf tonight that's best news i've heard since friday
641,638514188151881728,1,miss teen wolf much monday's anymore without
642,638517941219291136,2,love teen wolf can't wait till january comes back
643,638525507739500545,1,monday teen wolf
644,638537066771419137,2,january come faster i'm ready new year fifth wave season 5 b teen wolf
645,638547343361601536,0,foolish mortal sat teen wolf teen wolf nothing harm anymore
646,638575299643314176,1,monday nights without teen wolf
647,638603937004847104,2,teen wolf starts january fuck expect wait long
648,638605481053945856,1,felt weird watching teen wolf tonight january needs hurry
649,638638388787200000,2,can't believe teen wolf coming back january want watch
650,638744618654400512,1,lack new teen wolf episode today left hole heart filled joy bake tomorrow
651,638754869420036096,0,oh realized teen wolf today :( major missing :( january 16 lt lt longgggg
652,638779276108648448,2,ill start teen wolf soon ill start ointb ill watch originals september https://t.co/d8ryd0mj8l
653,638812892578639872,1,miss teen wolf bad yesterday first monday without sad
654,638824119996276737,2,omg brc ty lov'ed doc show luv ty teen wolf fan since 1 st aired known brc 15 yrs https://t.co/4wkhzu5dmq
655,638837342174744577,1,sun moon true teen wolf http://t.co/gi2of8g6eu
656,638859076676493312,2,goodnight go college tomorrow kms love dylan holland teen wolf cast much
657,638864466499792896,2,january hurry already need teen wolf
658,638904458466971652,0,life since there's new episodes teen wolf till january
659,638926646355988480,2,planning watch weird science w 13 amp 14 yo nephews fri looking apt addition double feature teen wolf running
660,638943708843405312,2,wanna shower put pajamas watch teen wolf till sun comes
661,639002205358415872,2,i'm almost end 3 rd season teen wolf i'm already tears bc know what's coming
662,639048498843906048,1,shit wait till january second half season 5 teen wolf
663,639095639402373120,2,wake unless last monday nights episode teen wolf
664,639099810117627904,0,teen wolf movie series confusing thought listening 3 rd movie past year turns
665,639337595562950656,2,well i've finished teen wolf watching night continuing tomorrow wake :)
666,639406022113628160,2,i'm actually excited tomorrow know who's coming teen wolf cast
667,639441273229864960,2,miss teen wolf lot can't shucking wait scorched trials ocotber 15 th wont enter maze trials :)
668,639464019485687808,2,december already teen wolf fan i'm sure u want miss http://t.co/felhj8lctu
669,639544065273499648,2,able watch teen wolf 4 netflix i'm gonna watch school tomorrow i'm already peeing pants im excited
670,639547492548354049,1,i've decided tomorrow night i'm going watch season 5 teen wolf
671,639648871744860164,1,friday new zealand i'm sleeping watch teen wolf
672,639849515068080128,1,revision teen wolf plan friday night needs social life
673,639896592988958720,2,indirects free bc teen wolf comes back january nd want new mutuals song http://t.co/vf6dllvwow
674,639982983366221824,0,sooooo teen wolf deprived coming back till january gonna make next months even slower
675,639992058132852736,2,i'm like ready monday watch teen wolf
676,640004482646982657,2,ok started watch teen wolf april 18 said didnt know gonna watch rest look
677,640055719757250561,1,kept showing new mtv monday's commercial one direction show cried every time bc teen wolf
678,640165746950148096,2,watching 3 rd season teen wolf always makes cry
679,640270750373519360,2,watching videos teen wolf cast try forget school monday reduce ridiculous amount anxiety currently
680,640273278808887296,2,knocked 7 th heaven killed teen wolf
681,640321327291731968,1,got excited watch teen wolf monday
682,640524891725303809,1,teen wolf birthday january certain someone's tomorrow
683,640723297513177088,2,friend watch 9 th episode 5 teen wolf everyone wish good luck
684,640729882608160769,1,frustrating teen wolf con june
685,640763763151376384,1,i'm still salty watch season finale teen wolf season premiere awkward tomorrow's new awkward
686,640774685743955968,1,mean teen wolf tomorrow live shitverse
687,640837652929875968,1,i'm starting season 4 tomorrow bc i'm bc teen wolf stupid wants cry feel emotional stupi
688,640844538937012224,1,another monday without teen wolf
689,640860544090554368,1,oh monday teen wolf
690,640918229414600705,2,late rting guest stared teen wolf big time rush beach movie troop https://t.co/ksz2mfvgdq
691,640944881893027840,2,get replies teen wolf may sucked yesterday whole day xd gt
692,641038428633587712,1,know point teen wolf peter amp derek researching kanima's 2 nd form amp fuck wings
693,641054488732631040,2,need hw started teen wolf need know happens 1 st episode
694,641161245828235264,0,k finished watching 5 th season teen wolf i've got questions 1 wtf 2 tf theo still alive
695,641373124802424832,2,looking hear pal looking see return pack teen wolf 5 b january
696,641443318702837760,1,friday night lights make cry teen wolf overcome life
697,641447452105682945,2,i'm watching teen wolf season 2 tomorrow decided
698,641562951254716420,1,random facts wednesday random facts 1 back future teen wolf http://t.co/hhwedxstmx
699,641654927681417217,0,1 sleep school tomorrow ugh miss teen wolf january pls come fast already
700,639470371977064448,2,tgif even tho thursday can't wait much needed time
701,639478713025957888,2,man talk tbt hey gotta tgif gotta catch sat pop bottles good sundae x kids
702,639535134815965184,2,hahahaha suck kickball plus homework tomorrow tgif 3 day weekend
703,639578369168797696,2,favorite line wish i'll sun warm life tgif guys https://t.co/tvvzcjgr45
704,639579946021621760,1,tgif tomorrow honu sea heritage hula chris d'elia find online premium http://t.co/qglvcxqx3q
705,639581542713454592,2,happy tgif may day bring forth blessings love happiness wink
706,639589757979197440,2,yay rest day friday happy tgif everyone
707,639590962583441408,2,thank goodness friday tgif time escape riverwalk place one night stay luxury suite http://t.co/vvswaduajg
708,639594179564306432,2,tgif celebrations tomorrow farragut sq 17 th amp k nw tysons 8301 greensboro dr best way start weekend lunch
709,639594962481512448,2,friday celebrate fact offering everyone 20 use promotion code tgif book http://t.co/mm6fgxzpmm
710,639606596960567297,2,wine wednesday tgif monday gets wine cause monday days i'm gonna fix
711,639641268528648192,2,back 5 8 pm tonight tgif let's hang
712,639657176399638529,2,tgif wish could say friday going relaxing i'm waist deep staining cabinets http://t.co/9auu6cffsf
713,639676351587348480,2,good morning jp ladies everyone hope u great day xxx friday yippee tgif xxxx
714,639683569950920705,2,tgif there's many writing opportunities get started weekend thanks http://t.co/sgr6moohbf
715,639685463855484928,2,tgif ooh remembered every day friday travelling riga today
716,639687912595046400,2,tgif can't wait sleep way till monday https://t.co/r3felab4gd
717,639697317399015424,2,dont tell anyone dont want kind rep ;-) lol last thing friday tgif u streaming later today
718,639697723105673216,2,hah friday baby last work day week tgif right buddy ;)
719,639704180609974273,2,good morning nigeria friday amp yes say tgif see service day perspective going http://t.co/d7m4okea3a
720,639717435487092737,0,already friday tgif kind friday time freeze
721,639720230697201664,2,tgif folks friday faces look exceptionally relieved see end week http://t.co/zktzvne5ls
722,639731385205440512,2,tgif thank god friday could hop bus travel anywhere zambia right would http://t.co/zqx1id8uhl
723,639731805843812352,2,tgif showing love dawgs team cheering season https://t.co/bd8ayqp8sn
724,639732137302822912,2,tgif lot going channel 5 morning that's right friday morning pep rally i'm also http://t.co/yszrxeaqix
725,639732439410053120,2,tgif happy friday we're hours away weekend
726,639742903128948736,2,tgif join us happy hour monday thru friday 4 7 pm http://t.co/gkw34dgju0
727,639745907592949760,2,happy friday y'all tgif wishing great weekend
728,639749064872067072,2,tgif make great day robbie https://t.co/vqxdxf39dg
729,639750938274721792,2,friday tgif make gud use waste like last friday wasted regained
730,639754679056998400,2,tgif i'm nigga watch sun go blind
731,639759476187336704,2,tgif start weekend spot lunch cheeky pint serving food day 10 pm
732,639763567923851264,2,tgif tomorrow game day
733,639766699605143552,2,hello good morning loves wishing nice friday happy tgif xoxox
734,639766917520211968,2,tgif friday starts tummy rub teddy terrific labour day weekend http://t.co/mt2wdzqxpn
735,639767721073315842,0,know tgif fridays terrible i'm tgis person saturday already
736,639768228546277376,2,tgif love 3 day weekends enjoy weekend everyone
737,639776353932439552,1,feels like everybody's excited weekend ain't tgif work saturday
738,639785501902393344,2,tgif grind includes friday getyourmindwright stayonyourgrind finish week strong https://t.co/hnrhpdvgfz
739,639789279766556672,2,tgif happy friday
740,639791600185442306,2,monday fall apart tuesday wednesday break heart thursday even start friday i'm love tgif
741,639793234722615296,1,really fucks every friday play katy perry last friday night tgif
742,639795111115771904,2,creeps one day monday bloody monday next tgif
743,639796582649565184,2,tgif less week til bill conger's lecture 6 pm sep 9 make sure come see work u hear talk
744,639797015438688256,0,tgif oh wait babysit 7 hours day tomorrow
745,639801611750129664,2,tgif stop clubhouse 12 2 pm free food friday menu tacos
746,639802191218384897,2,tgif gr8ful blessed week amp greater weekend son finishes 1 st week college certain music festival end summer :)
747,639802428729114624,2,can't wait see filled glowing bubbles 31 dec happy tgif http://t.co/ghrlin9si8
748,639802755910107136,2,tgif ready miss friday night house party w dj tan soul fm tonight 9 pm edt http://t.co/8reiglwzin
749,639806473942364160,0,everyone's like tgif i'm like work tonight double tomorrow sunday monday
750,639813977237782528,0,tgif week really dislike 1 st 3 rd
751,639814513550823428,1,tgif ideas new enchanted mum collection available wednesday http://t.co/zf4cart9u9
752,639817715666972672,2,tgif celebrate labor day water sdss free use boards suits lessons monday http://t.co/e8erauhzng
753,639818590779273216,2,tgif drop brown bag step away come grab best sandwiches indy
754,639818613474525184,1,thx following us many cuppa's every day i'm 7 th tgif
755,639824104606973956,2,happy tgif long weekend may weekend full many long runs walks
756,639824860324106240,2,happy friday folks tgif today day come also today store opening 12 30 today sorry inconvenience
757,639837514845523968,2,hello jp ladies everyone hope u great day xx friday yippee tgif bring weekend enjoy xx
758,639838463383216128,2,tgif tonight close first friday events corner casino center charleston http://t.co/1e03rnzttf
759,639838991391461376,2,tgif better way spend friday best apartments waco come tour could win gift card
760,639839167069978624,2,tgif feature friday new roxy fallen amp dc take look http://t.co/nio4swq3oo
761,639841479892987904,2,tgif must mean time kick weekend style central scotland's biggest amp best friday night http://t.co/u1mhh34cau
762,639845247284080640,1,tgif real friday dribble coffee front shirt work least 3 day wknd
763,639848042217103360,2,happy tgif pray everyone states safe restful labor day weekend see sunday pastor gary
764,639848878305472512,2,tgif real noooo idea happy friday
765,639850577149607936,2,tgif time happy friday dance oh get awesome tacos celebrate ;) http://t.co/xlxmnp6oz0
766,639852307614601216,2,tgif anyone else remember movie 70 thank god friday http://t.co/9mr53fcyi1
767,639852635164643328,2,hi groban world news christa happy friday happy tgif hope nice bright shining day christa
768,639860048185958400,2,tgif everyone happy friday
769,639865037167939584,2,tgif watch dawgs play tomorrow forget get swim http://t.co/z673l8ryst
770,639875873131360256,2,tgif please reminded weekly bible study friday service 7 pm see
771,639876392302313472,2,tgif welcome weekend celebrate first weekend school pep rally tonight tailgate tomorrow
772,639878228765712384,2,first time four years actually say tgif bc finally saturday classes anymore
773,639895165482717184,2,tgif dj sparkbox starts weekend right 10 pm tomorrow we've got live music see water amp feel http://t.co/ycgkxvyk0q
774,639901411778686977,1,quote tgif exist work retail like thank goodness tuesday
775,639902905194139648,2,tgif always better friday especially love life looking exceptionally beautiful
776,639909241042698240,2,happy national cheese pizza day tgif kick friday deliciousness http://t.co/4sgh6kkxu7
777,639913963992518656,2,tgif happy friday super excited weekend getting hooked try athens solace virture saturday
778,639916258897465344,0,tgif even tho friday i'm happy
779,639916607020527616,2,part last friday night katy perry start chanting tgif sounds like sacrifice happen
780,639918749601034240,2,tgif come celebrate fact long weekend amp tomorrow gameday graham harper http://t.co/zea8qcotiv
781,639923041942794240,2,tgif enjoy long weekend sure sun come point :)
782,639949452225019905,1,nothing motto tgif thank god friday live weekends go really want
783,639949454028746752,2,sexxxy booty thanks 4 sharing pic hope friday going great today 4 u :-) tgif
784,639974450478338049,2,tgif katy perry came amp friday ayeeeeeeeee
785,639977042176569344,2,typical friday night spent tgif w squad
786,639983837582331904,2,tgif sensies friday night http://t.co/nbppug5wyz
787,639986132822851584,2,still playing tgif playlist spotify even already saturday haha
788,639988943816146945,2,tgif happy get started nightclub http://t.co/jrejc5tmdy
789,640051340559806464,1,getting ready go eat tgif parents father's day tomorrow booked made french
790,640553801066356736,0,yesterday lastweek tgif two days ago also last week hell tomorrow monday
791,640844152532418560,2,feast makati salcedo meets aim conference center tuesday join us brand new series tgif http://t.co/b0ldkmfbv3
792,640948149998104576,0,bitch said tgif monday
793,641029482216730625,0,tgif totally meaningless work saturday sayin ;)
794,641040604756082688,0,happy monday tgif shut fuck bit animals appreciate
795,641418016853463040,2,fun fact watched full house episodes first aired every friday tgif good stuff got dude
796,641569413746040832,1,place tgif friday muson shell hall friday nite live miss almost http://t.co/lulc0rumob
797,641584157219418112,0,prefer tgis tgif cause friday always stressful day
798,641594617490722816,2,tgif know would make friday even better winning year supply new england natural bak http://t.co/kbz45wstoj
799,641605601609428992,2,tara na pinoy join us brand new series tgif thank god i'm filipino begins sunday http://t.co/ygraux6mou
800,635327492673306624,2,tiger woods 2 shots back leader going final round tomorrow wyndham http://t.co/m8f7oktwdr
801,635327668737589248,2,go say tiger woods put together solid 65 tomorrow win heard first
802,635345443287789568,1,tiger woods shot 3 rd round 68 saturday tie 2 nd wyndham championship 54 holes woods trails jason gore two shots
803,635354524685832192,1,tiger woods 2 behind leader jason gore 3 rd rnd strong position http://t.co/43ouiscibp http://t.co/szjlfjfs1a
804,635364907177877504,1,tiger woods form finally returning one unlucky lip 18 th aggressive putt
805,635407147027800064,1,hi jamie heard tiger woods 13 heard tiger playing sunday make cut true
806,635417096168579072,1,belgian grand prix 100 final super sunday ashes tiger woods contention tonight
807,635422687007895552,2,tiger woods 2 strokes behind leader jason gore wyndham woods shot 2 68 third round saturday http://t.co/qglq1djwnu
808,635438285855322112,2,tiger woods move needle needle ratings 2 nd round wyndham 243 last yr http://t.co/di3frndahd
809,635439288243650560,1,vintage 2008 tiger woods master sunday 18 th green
810,635447953658933248,2,bolt wins epic imagine tiger woods wins tonight bigger story sunday sport
811,635449317675765760,1,2015 wyndham championship tee times pairings sunday's round greensboro tiger woods bounced sunday final pairin
812,635450781638991873,2,sunday tiger woods contention victory honestly never thought i'd see i'm pumped hell
813,635463103090696192,2,hello tiger family post video tiger woods twirl winner announced tomorrow night
814,635466224344924160,2,tiger woods yesterday tomorrow going like today get run make bunch birdies gotta go get
815,635471126685196288,2,tiger woods relevant sunday first time awhile let's see today
816,635479586365509632,2,lot line tiger woods today sunday red nothing like golf sunday's w contention
817,635483898936446977,2,"aug 22, 2015 greensboro nc usa tiger woods putts 9 th green yesterday's third round http://t.co/wtxxxzajbu"
818,635485098649890816,2,ready watch real sunday tiger woods come
819,635490046934560768,2,wanna see old tiger woods today wearing red fun sunday would somethin
820,635492641388560384,2,saturday record number fans showed wyndham championship course see tiger woods
821,635494540867207168,2,something sunday afternoon tiger woods wearing red american
822,635502650646233088,1,sunday tiger woods dressed like patrick reed lest forget http://t.co/emvowtvaye
823,635504019008413696,2,break sunday red tiger woods back america back http://t.co/drpea9oltk
824,635506773743534080,2,sure wanted tiger woods win golf tournament today swallowed pride showed delivered c'mon big cat
825,635506998503604224,1,we're get sunday round golf tiger woods actually contention wearing red course
826,635509856821096452,2,weird seeing tiger woods able wear red often makes sunday days
827,635510951308095488,2,tiger woods rocking red polo sunday chance win tournament get much better
828,635511001778012161,2,1 st tee announcer screaming tiger woods that's
829,635515469898874880,1,davis love tiger woods challenging sunday 90
830,635517141857509376,2,course scott brown aces 3 rd way downtown bang note scott brown playing tiger woods afternoon
831,635517450029801472,1,tiger woods group comes par 3 3 rd there's ace eldrick scott brown makes w tiger looking
832,635517692166959104,0,tiger woods win thankfully last time see til october
833,635529320501383168,1,watching tiger woods 1 st 6 holes today going win looking tough
834,635529848589557760,2,golf tiger woods gets close wyndham us media orgasmic c'mon paul casey
835,635530434865008640,2,tiger woods wearing sunday red get win tiger golf way better playing well
836,635533593268228096,2,quite sunday sports tiger woods two shots lead wyndham getting pumped
837,635543398997344257,0,wow tiger woods shanking way 4 th round can't handle pressure
838,635543588273815552,1,well fun lasted struggling tiger woods back rest sunday
839,635545330797277184,0,tiger woods shits damn bed saturday sunday time
840,635545634259398656,0,2 optimistic yesterday tiger woods 1 st place predicting he'd finish top 10 20
841,635546850574082048,0,tiger woods biggest tease entire weekend contention blows sunday next step play 72 holes instead 54
842,635547421494239232,0,i'm watching golf hoping tiger woods well ass hole triple bogey 11 th hole
843,635547812361428992,0,video tiger woods carded 7 par 4 11 th here's 5 shot carnage around green https://t.co/iolqv9lt06
844,635547921174392832,1,thoughts oro tiger woods theory can't go 4 days tr 7 birdies friday 5 birdies eagle sat 3 birdies sun 1 birdie
845,635549632626561024,1,one bad chip tiger woods triples bogeys par 4 11 th falls 10 less loses chance make playoffs
846,635549904597741569,0,tiger woods ruined sunday america
847,635551578104066048,1,tiger woods triple bogey sunday chance win world living i'm sad
848,635553498856226816,2,breaking strong finish today tiger woods may break world top 250
849,635555415531618306,2,back nine sunday red shirt tiger woods good get add
850,635560663914520576,1,tiger woods 11 th hole blade chip chunk following chip hit next chip thin two-putt triple bogey every amateur rejoices
851,635567647095066624,2,tiger woods finishes wyndham championship 13 could see playoff jason gore birdies 18 th see recap 6
852,635588399341174784,2,added video playlist http://t.co/wocfzbqpnj tiger woods trails 3 midway sunday wyndham
853,635590883207811072,2,triple-bogey 7 11 sidetracked tiger woods tie 10 th place 13 constitutes progress
854,635600126644346880,2,davis love iii wins wyndham championship tiger woods drops 11 th place davis love iii wyndham ch http://t.co/bw2x0ltoxj
855,635612642355208192,1,davis love iii wins 21 st pga tour title tiger woods misses fedex cup playoffs third http://t.co/g8cm77gud7
856,635622655547318272,1,tiger woods apparently clutch finished 13 10 th wyndham championship amp miss fedex playoffs
857,635626194226941952,1,tiger woods walked 18 th fairway sunday noticed homemade sign right http://t.co/ksrcozh5pg
858,635635485541429249,1,tiger woods tl yesterday like 2 nd coming final round get rained today something
859,635661385301536768,1,"davis love 3 rd winning titles 51, tiger woods well damn man"
860,635756441522016256,1,paired tiger woods sunday what's best way make comfortable getting http://t.co/23dk4eqvkr
861,635762279640879104,1,uspga tour hip ails tiger woods settles 10 th best result season http://t.co/bjsvuw4apq
862,635776557966053376,1,tiger woods losing yesterday feeling vikings amp packer fans get loss sunday want http://t.co/tpdjxj2bop
863,635800267238305792,1,think world needs hear breakdown tiger woods fall sunday
864,635818025791430657,1,tiger woods ties 10 th four strokes behind winner davis love iii http://t.co/mnzcjn2nl0
865,635818352024252420,1,woods season ends abruptly tiger woods season came end sunday 10 th-place finish w http://t.co/plbpzceh5s
866,635834651970564096,1,best weekend tiger woods thursday-saturday worst tiger woods sunday old tiger would closed
867,635842517867466753,0,tiger woods play well sunday wait make year
868,635853282129264640,1,see still tiger woods tingle going leg 1 st church tiger woods still active
